name,is_male,is_female,is_surname
Gibson,False,False,True
Giehl,False,False,True
Giese,False,False,True
Giffard,False,False,True
Gil,False,False,True
Gilbert,False,False,True
Gilchrist,False,False,True
Giles,False,False,True
Gill,False,False,True
Gilliam,False,False,True
Gilmore,False,False,True
Gilmour,False,False,True
Gilroy,False,False,True
Gim,False,False,True
Giménez,False,False,True
Gimondi,False,False,True
Giordano,False,False,True
Giorgadze,False,False,True
Girard,False,False,True
Giraud,False,False,True
Giroux,False,False,True
Gismondi,False,False,True
Giugovaz,False,False,True
Giuliani,False,False,True
Giunta,False,False,True
Gjorgiev,False,False,True
Gjorgieva,False,False,True
Gladwin,False,False,True
Gladwyn,False,False,True
Glas,False,False,True
Glass,False,False,True
Glazier,False,False,True
Glen,False,False,True
Glenn,False,False,True
Glöckner,False,False,True
Glover,False,False,True
Glynn,False,False,True
Gniewek,False,False,True
Göbel,False,False,True
Godard,False,False,True
Goddard,False,False,True
Godfrey,False,False,True
Goebel,False,False,True
Goffe,False,False,True
Gold,False,False,True
Goldhirsch,False,False,True
Goldschmidt,False,False,True
Golob,False,False,True
Golub,False,False,True
Gomes,False,False,True
Gómez,False,False,True
Gomez,False,False,True
Gomółka,False,False,True
Gomułka,False,False,True
Gonçalves,False,False,True
Gonzales,False,False,True
González,False,False,True
Gonzalez,False,False,True
Gonzalo,False,False,True
Good,False,False,True
Goode,False,False,True
Goodman,False,False,True
Goodwin,False,False,True
Goossens,False,False,True
Goranov,False,False,True
Goranova,False,False,True
Göransson,False,False,True
Gorbold,False,False,True
Gordon,False,False,True
Gore,False,False,True
Gorecka,False,False,True
Gorecki,False,False,True
Goretti,False,False,True
Gori,False,False,True
Górka,False,False,True
Gorman,False,False,True
Görög,False,False,True
Górska,False,False,True
Górski,False,False,True
Gosse,False,False,True
Gosselin,False,False,True
Gott,False,False,True
Gotti,False,False,True
Gottlieb,False,False,True
Gottschalk,False,False,True
Gough,False,False,True
Gouveia,False,False,True
Grabowska,False,False,True
Grabowski,False,False,True
Grady,False,False,True
Graeme,False,False,True
Graf,False,False,True
Graham,False,False,True
Grahame,False,False,True
Grahn,False,False,True
Graner,False,False,True
Granger,False,False,True
Grant,False,False,True
Granville,False,False,True
Grassi,False,False,True
Grasso,False,False,True
Graves,False,False,True
Gray,False,False,True
Grayson,False,False,True
Grbić,False,False,True
Grec,False,False,True
Greco,False,False,True
Green,False,False,True
Greenberg,False,False,True
Greene,False,False,True
Greenspan,False,False,True
Greenwood,False,False,True
Greer,False,False,True
Gregersen,False,False,True
Gregory,False,False,True
Grenville,False,False,True
Grey,False,False,True
Grgić,False,False,True
Grier,False,False,True
Grieve,False,False,True
Griffin,False,False,True
Griffith,False,False,True
Griffiths,False,False,True
Grigore,False,False,True
Grigorescu,False,False,True
Grigorov,False,False,True
Grigorova,False,False,True
Grigoryan,False,False,True
Grillo,False,False,True
Grimaldi,False,False,True
Grimm,False,False,True
Groen,False,False,True
Gronchi,False,False,True
Groos,False,False,True
Groot,False,False,True
Gros,False,False,True
Gross,False,False,True
Groß,False,False,True
Große,False,False,True
Grosse,False,False,True
Größel,False,False,True
Großel,False,False,True
Großer,False,False,True
Grosser,False,False,True
Grossi,False,False,True
Grosso,False,False,True
Grósz,False,False,True
Grover,False,False,True
Groves,False,False,True
Gruber,False,False,True
Grünberg,False,False,True
Grünewald,False,False,True
Grünspan,False,False,True
Grześkiewicz,False,False,True
Guadarrama,False,False,True
Guan,False,False,True
Guarneri,False,False,True
Guérin,False,False,True
Guerra,False,False,True
Guerrero,False,False,True
Guerriero,False,False,True
Guevara,False,False,True
Guidi,False,False,True
Guillaume,False,False,True
Guillory,False,False,True
Guillot,False,False,True
Guinness,False,False,True
Gujić,False,False,True
Gulbrandsen,False,False,True
Guldbrandsen,False,False,True
Guliyev,False,False,True
Guliyeva,False,False,True
Gully,False,False,True
Gulyás,False,False,True
Gump,False,False,True
Gundersen,False,False,True
Gunnarsen,False,False,True
Gunnarsson,False,False,True
Günther,False,False,True
Gunther,False,False,True
Gunvaldsen,False,False,True
Guo,False,False,True
Gupta,False,False,True
Gurbanow,False,False,True
Gurbanowa,False,False,True
Gustafsson,False,False,True
Gustavsson,False,False,True
Gutenberg,False,False,True
Gutermuth,False,False,True
Gutiérrez,False,False,True
Gutierrez,False,False,True
Guttenberg,False,False,True
Guttuso,False,False,True
Guzmán,False,False,True
Gwerder,False,False,True
Gwózdek,False,False,True
Gynt,False,False,True
Haak,False,False,True
Haakonsson,False,False,True
Haan,False,False,True
Haanraads,False,False,True
Haanraadts,False,False,True
Haanraats,False,False,True
Haas,False,False,True
Haase,False,False,True
Haber,False,False,True
Haberkorn,False,False,True
Habich,False,False,True
Habicht,False,False,True
Hackett,False,False,True
Hadaway,False,False,True
Haden,False,False,True
Hadjiev,False,False,True
Hadjieva,False,False,True
Hadzhiev,False,False,True
Hadzhieva,False,False,True
Hadžić,False,False,True
Haenraets,False,False,True
Hafner,False,False,True
Hagen,False,False,True
Haggard,False,False,True
Hagihara,False,False,True
Hagopian,False,False,True
Hahn,False,False,True
Haig,False,False,True
Haight,False,False,True
Hail,False,False,True
Hailey,False,False,True
Haines,False,False,True
Hájek,False,False,True
Hájková,False,False,True
Hajós,False,False,True
Hakala,False,False,True
Håkansson,False,False,True
Hakim,False,False,True
Hakobyan,False,False,True
Halász,False,False,True
Hale,False,False,True
Haley,False,False,True
Hall,False,False,True
Halle,False,False,True
Hallman,False,False,True
Halloran,False,False,True
Halmi,False,False,True
Halvorsen,False,False,True
Hamaguchi,False,False,True
Hämäläinen,False,False,True
Hamasaki,False,False,True
Hambleton,False,False,True
Hamilton,False,False,True
Hamm,False,False,True
Hammond,False,False,True
Hampson,False,False,True
Hampton,False,False,True
Han,False,False,True
Hancock,False,False,True
Hanegan,False,False,True
Hanigan,False,False,True
Hanley,False,False,True
Hannigan,False,False,True
Hannigen,False,False,True
Hanraets,False,False,True
Hansen,False,False,True
Hanson,False,False,True
Hanssen,False,False,True
Hansson,False,False,True
Haraguchi,False,False,True
Haralampiev,False,False,True
Haralampieva,False,False,True
Haraldsen,False,False,True
Haraldsson,False,False,True
Harden,False,False,True
Hardie,False,False,True
Harding,False,False,True
Hardwick,False,False,True
Hardy,False,False,True
Harel,False,False,True
Harford,False,False,True
Hargrave,False,False,True
Harlan,False,False,True
Harland,False,False,True
Harley,False,False,True
Harlow,False,False,True
Harmaajärvi,False,False,True
Harman,False,False,True
Harmon,False,False,True
Haroldson,False,False,True
Harper,False,False,True
Harrell,False,False,True
Harrelson,False,False,True
Harrington,False,False,True
Harris,False,False,True
Harrison,False,False,True
Hart,False,False,True
Hartell,False,False,True
Hartley,False,False,True
Hartman,False,False,True
Hartmann,False,False,True
Harutyunyan,False,False,True
Harvey,False,False,True
Həsənov,False,False,True
Hasanov,False,False,True
Həsənova,False,False,True
Hasanova,False,False,True
Hase,False,False,True
Hasegawa,False,False,True
Hašek,False,False,True
Hasenkamp,False,False,True
Hashemi,False,False,True
Hashiguchi,False,False,True
Hashimoto,False,False,True
Hašková,False,False,True
Hass,False,False,True
Hassan,False,False,True
Hathaway,False,False,True
Hatheway,False,False,True
Hathway,False,False,True
Hauer,False,False,True
Haugen,False,False,True
Haumann,False,False,True
Haupt,False,False,True
Häusler,False,False,True
Havel,False,False,True
Havelka,False,False,True
Havelková,False,False,True
Havener,False,False,True
Havlíček,False,False,True
Havlíčková,False,False,True
Havlová,False,False,True
Havrylyuk,False,False,True
Haward,False,False,True
Hawk,False,False,True
Hawking,False,False,True
Hawkins,False,False,True
Hawthorn,False,False,True
Hawthorne,False,False,True
Hayasaka,False,False,True
Hayashi,False,False,True
Hayden,False,False,True
Hayes,False,False,True
Hayley,False,False,True
Haynes,False,False,True
Hayter,False,False,True
Hayward,False,False,True
Haywood,False,False,True
He,False,False,True
Head,False,False,True
Headley,False,False,True
Hearn,False,False,True
Heath,False,False,True
Hébert,False,False,True
Hedley,False,False,True
Hedlund,False,False,True
Heeren,False,False,True
Heffernan,False,False,True
Hegedűs,False,False,True
Heidrich,False,False,True
Heijman,False,False,True
Heijmans,False,False,True
Heikki,False,False,True
Heikkilä,False,False,True
Heikkinen,False,False,True
Heiman,False,False,True
Heimans,False,False,True
Heimisson,False,False,True
Heinonen,False,False,True
Heinrich,False,False,True
Heinrichs,False,False,True
Heintze,False,False,True
Heinz,False,False,True
Hellström,False,False,True
Henderson,False,False,True
Hendrickx,False,False,True
Hendriks,False,False,True
Hendrikx,False,False,True
Hendrix,False,False,True
Hendry,False,False,True
Hennessy,False,False,True
Hennig,False,False,True
Henningsen,False,False,True
Henriksen,False,False,True
Henriksson,False,False,True
Henriques,False,False,True
Henry,False,False,True
Henryson,False,False,True
Henson,False,False,True
Hepburn,False,False,True
Heppenheimer,False,False,True
Herbert,False,False,True
Herberts,False,False,True
Herbertson,False,False,True
Herbertsson,False,False,True
Herceg,False,False,True
Herczeg,False,False,True
Herczog,False,False,True
Herman,False,False,True
Hermann,False,False,True
Hermans,False,False,True
Hermansen,False,False,True
Hermanson,False,False,True
Hermansson,False,False,True
Hernández,False,False,True
Hernandez,False,False,True
Hernando,False,False,True
Herrema,False,False,True
Herrera,False,False,True
Herrero,False,False,True
Herriot,False,False,True
Herrmann,False,False,True
Hersch,False,False,True
Herschel,False,False,True
Hershey,False,False,True
Hertz,False,False,True
Herzog,False,False,True
Hewitt,False,False,True
Hext,False,False,True
Heydari,False,False,True
Heyman,False,False,True
Heymans,False,False,True
Hibbert,False,False,True
Hickey,False,False,True
Hicks,False,False,True
Hidaka,False,False,True
Hidalgo,False,False,True
Hiedler,False,False,True
Hier,False,False,True
Hierro,False,False,True
Higashi,False,False,True
Higgins,False,False,True
Hightower,False,False,True
Hildebrand,False,False,True
Hill,False,False,True
Hillam,False,False,True
Hilmarsson,False,False,True
Hilton,False,False,True
Himura,False,False,True
Hines,False,False,True
Hino,False,False,True
Hinrichs,False,False,True
Hintzen,False,False,True
Hiramatsu,False,False,True
Hirano,False,False,True
Hirata,False,False,True
Hirsch,False,False,True
Hirschel,False,False,True
Hisakawa,False,False,True
Hitler,False,False,True
Hjort,False,False,True
Hlaváč,False,False,True
Hlaváček,False,False,True
Hlaváčková,False,False,True
Hlaváčová,False,False,True
Ho,False,False,True
Hoàng,False,False,True
Hobbes,False,False,True
Hobbs,False,False,True
Hobson,False,False,True
Hoch,False,False,True
Hochberg,False,False,True
Hodges,False,False,True
Hodgson,False,False,True
Hodson,False,False,True
Hodžić,False,False,True
Hoedemaeker,False,False,True
Hoedemaekers,False,False,True
Hoedemaker,False,False,True
Hoedemakers,False,False,True
Hoefler,False,False,True
Hoek,False,False,True
Hoekstra,False,False,True
Hofer,False,False,True
Hoffman,False,False,True
Hoffmann,False,False,True
Höfler,False,False,True
Hofmann,False,False,True
Hofmeister,False,False,True
Hofwegen,False,False,True
Hogan,False,False,True
Hogarth,False,False,True
Hoggard,False,False,True
Holden,False,False,True
Holgersen,False,False,True
Holgersson,False,False,True
Holguín,False,False,True
Holland,False,False,True
Hollands,False,False,True
Hollins,False,False,True
Holloway,False,False,True
Holm,False,False,True
Holmberg,False,False,True
Holme,False,False,True
Holmes,False,False,True
Holmgren,False,False,True
Holmström,False,False,True
Holmwood,False,False,True
Holst,False,False,True
Holt,False,False,True
Holtman,False,False,True
Holtz,False,False,True
Holub,False,False,True
Holubová,False,False,True
Hölzer,False,False,True
Holzer,False,False,True
Holzknecht,False,False,True
Holzmann,False,False,True
Homewood,False,False,True
Honda,False,False,True
Honeycutt,False,False,True
Honeysett,False,False,True
Honkanen,False,False,True
Hood,False,False,True
Hooker,False,False,True
Hooper,False,False,True
Hoover,False,False,True
Hope,False,False,True
Hopkins,False,False,True
Hopper,False,False,True
Hopson,False,False,True
Horáček,False,False,True
Horáčková,False,False,True
Horák,False,False,True
Horáková,False,False,True
Horn,False,False,True
Horne,False,False,True
Hornick,False,False,True
Horník,False,False,True
Horníková,False,False,True
Horowitz,False,False,True
Horsfall,False,False,True
Horton,False,False,True
Horvat,False,False,True
Horváth,False,False,True
Horváthová,False,False,True
Horvatinčić,False,False,True
Hoshino,False,False,True
Hosseini,False,False,True
Hou,False,False,True
Houben,False,False,True
Houk,False,False,True
House,False,False,True
Houston,False,False,True
Houtkooper,False,False,True
Houtman,False,False,True
Hovanesian,False,False,True
Hovhannisyan,False,False,True
Howard,False,False,True
Howe,False,False,True
Howell,False,False,True
Howland,False,False,True
Howse,False,False,True
Hoxha,False,False,True
Hrabě,False,False,True
Hrabětová,False,False,True
Hribar,False,False,True
Hristov,False,False,True
Hristova,False,False,True
Hrubá,False,False,True
Hrubý,False,False,True
Hruška,False,False,True
Hrušková,False,False,True
Hsieh,False,False,True
Hsu,False,False,True
Hu,False,False,True
Huang,False,False,True
Hubbard,False,False,True
Hüber,False,False,True
Huber,False,False,True
Hubert,False,False,True
Hudák,False,False,True
Hudáková,False,False,True
Huddleson,False,False,True
Huddleston,False,False,True
Hudnall,False,False,True
Hudson,False,False,True
Huerta,False,False,True
Huff,False,False,True
Huffman,False,False,True
Huffmann,False,False,True
Hughes,False,False,True
Hull,False,False,True
Hult,False,False,True
Humbert,False,False,True
Hume,False,False,True
Hummel,False,False,True
Humphrey,False,False,True
Humphreys,False,False,True
Hunnicutt,False,False,True
Hunnisett,False,False,True
Hunt,False,False,True
Hunter,False,False,True
Hurst,False,False,True
Hüseynov,False,False,True
Hüseynova,False,False,True
Hussain,False,False,True
Hussein,False,False,True
Hutchinson,False,False,True
Hutmacher,False,False,True
Hutson,False,False,True
Huxley,False,False,True
Huxtable,False,False,True
Huỳnh,False,False,True
Hyde,False,False,True
Hyland,False,False,True
Hynes,False,False,True
I,False,False,True
I'Anson,False,False,True
Ibáñez,False,False,True
Ibarra,False,False,True
Ibbot,False,False,True
Ibbott,False,False,True
Ibragimov,False,False,True
Ibragimova,False,False,True
Ibrahim,False,False,True
İbrahimov,False,False,True
İbrahimova,False,False,True
Ibrahimović,False,False,True
Ibrohimov,False,False,True
Ibrohimova,False,False,True
Ibsen,False,False,True
Idowu,False,False,True
Igarashi,False,False,True
Iglesias,False,False,True
Ignácz,False,False,True
Ignatiev,False,False,True
Ignatieva,False,False,True
Ignatov,False,False,True
Ignatova,False,False,True
Ignatyev,False,False,True
Ignatyeva,False,False,True
Ihejirika,False,False,True
Ikeda,False,False,True
Ikin,False,False,True
Ikonomou,False,False,True
Ilbert,False,False,True
Ilić,False,False,True
Iliescu,False,False,True
Iliev,False,False,True
Ilieva,False,False,True
Illés,False,False,True
Ilves,False,False,True
Im,False,False,True
Imai,False,False,True
Inaba,False,False,True
Inada,False,False,True
Ingersleben,False,False,True
Ingesson,False,False,True
Ingham,False,False,True
Ingólfsson,False,False,True
Ingram,False,False,True
Íñiguez,False,False,True
Iñíguez,False,False,True
Innes,False,False,True
Innocenti,False,False,True
Inoue,False,False,True
Ioannidi,False,False,True
Ioannidis,False,False,True
Ioannidou,False,False,True
Ioannou,False,False,True
Ion,False,False,True
Ionesco,False,False,True
Ionescu,False,False,True
Iordanou,False,False,True
Irvin,False,False,True
Irvine,False,False,True
Irving,False,False,True
Irwin,False,False,True
Isaacson,False,False,True
Isaev,False,False,True
Isaeva,False,False,True
Isakov,False,False,True
Isakova,False,False,True
Isaksen,False,False,True
Isaksson,False,False,True
Isayev,False,False,True
Isayeva,False,False,True
Ishida,False,False,True
Ishikawa,False,False,True
Ismail,False,False,True
Ismailov,False,False,True
Ismailova,False,False,True
İsmayılov,False,False,True
İsmayılova,False,False,True
Ismoilov,False,False,True
Ismoilova,False,False,True
Ito,False,False,True
Itō,False,False,True
Itou,False,False,True
Iturburua,False,False,True
Ivankov,False,False,True
Ivankova,False,False,True
Ivanković,False,False,True
Ivanoŭ,False,False,True
Ivanov,False,False,True
Ivanova,False,False,True
Ivanović,False,False,True
Ivanovska,False,False,True
Ivanovski,False,False,True
Ivanow,False,False,True
Ivarsson,False,False,True
Ivers,False,False,True
Iversen,False,False,True
Ivov,False,False,True
Ivova,False,False,True
Iwai,False,False,True
Iwamoto,False,False,True
Iwasaki,False,False,True
Iwata,False,False,True
Iyer,False,False,True
Izquierdo,False,False,True
Izumi,False,False,True
Jabłońska,False,False,True
Jabłoński,False,False,True
Jack,False,False,True
Jackman,False,False,True
Jackson,False,False,True
Jacobs,False,False,True
Jacobse,False,False,True
Jacobsen,False,False,True
Jacobson,False,False,True
Jacques,False,False,True
Jacquet,False,False,True
Jaeger,False,False,True
Jafari,False,False,True
Jafarov,False,False,True
Jafarova,False,False,True
Jäger,False,False,True
Jager,False,False,True
Jagger,False,False,True
Jagoda,False,False,True
Jahn,False,False,True
Jahoda,False,False,True
Jahodová,False,False,True
Jain,False,False,True
Jakab,False,False,True
Jakeman,False,False,True
Jakobsen,False,False,True
Jakobsson,False,False,True
James,False,False,True
Jameson,False,False,True
Jamison,False,False,True
Jamshidi,False,False,True
Janáček,False,False,True
Janáčková,False,False,True
Janda,False,False,True
Jandová,False,False,True
Janíček,False,False,True
Janíčková,False,False,True
Jankauskaitė,False,False,True
Jankauskas,False,False,True
Jankauskienė,False,False,True
Janković,False,False,True
Jankovič,False,False,True
Jankovics,False,False,True
Jankowska,False,False,True
Jankowski,False,False,True
Janowska,False,False,True
Janowski,False,False,True
Jans,False,False,True
Jansen,False,False,True
Jansens,False,False,True
Jansing,False,False,True
Jansingh,False,False,True
Jansink,False,False,True
Janson,False,False,True
Jansone,False,False,True
Jansons,False,False,True
Janssen,False,False,True
Janssens,False,False,True
Jansson,False,False,True
Janvier,False,False,True
Janz,False,False,True
Janzen,False,False,True
Jardine,False,False,True
Jarrett,False,False,True
Järvi,False,False,True
Järvinen,False,False,True
Jarvis,False,False,True
Jaskólska,False,False,True
Jaskólski,False,False,True
Jaskulska,False,False,True
Jaskulski,False,False,True
Jaso,False,False,True
Jassim,False,False,True
Jasso,False,False,True
Jaworska,False,False,True
Jaworski,False,False,True
Jean,False,False,True
Jeanes,False,False,True
Jedlička,False,False,True
Jedličková,False,False,True
Jedynak,False,False,True
Jeffers,False,False,True
Jefferson,False,False,True
Jeffery,False,False,True
Jeffries,False,False,True
Jehlička,False,False,True
Jehličková,False,False,True
Jekyll,False,False,True
Jelen,False,False,True
Jeleń,False,False,True
Jelenová,False,False,True
Jelínek,False,False,True
Jelínková,False,False,True
Jenkins,False,False,True
Jennings,False,False,True
Jensen,False,False,True
Jenson,False,False,True
Jenssen,False,False,True
Jensson,False,False,True
Jeong,False,False,True
Jephson,False,False,True
Jeppesen,False,False,True
Jepson,False,False,True
Jerković,False,False,True
Jernigan,False,False,True
Jérôme,False,False,True
Jerome,False,False,True
Jervis,False,False,True
Jespersen,False,False,True
Jesus,False,False,True
Jewel,False,False,True
Jewell,False,False,True
Jež,False,False,True
Jeż,False,False,True
Ježek,False,False,True
Ježková,False,False,True
Ježová,False,False,True
Jiang,False,False,True
Jiménez,False,False,True
Jin,False,False,True
Jinks,False,False,True
Jo,False,False,True
Jó,False,False,True
Johannessen,False,False,True
Jóhannsson,False,False,True
Johansen,False,False,True
Johansson,False,False,True
John,False,False,True
Johns,False,False,True
Johnsen,False,False,True
Johnson,False,False,True
Johnsson,False,False,True
Johnston,False,False,True
Joiner,False,False,True
Jokela,False,False,True
Jokinen,False,False,True
Jokumsen,False,False,True
Jöllenbeck,False,False,True
Joly,False,False,True
Jonaitienė,False,False,True
Jonaitis,False,False,True
Jonaitytė,False,False,True
Jónás,False,False,True
Jonasen,False,False,True
Jonasson,False,False,True
Jonckers,False,False,True
Jones,False,False,True
Jonker,False,False,True
Jonkers,False,False,True
Jonkheer,False,False,True
Jönsson,False,False,True
Jonsson,False,False,True
Joó,False,False,True
Joossens,False,False,True
Joosten,False,False,True
Jordà,False,False,True
Jordan,False,False,True
Jorge,False,False,True
Jørgensen,False,False,True
Joseph,False,False,True
Josephs,False,False,True
Josephson,False,False,True
Joshi,False,False,True
Joubert,False,False,True
Jovanović,False,False,True
Jovanovska,False,False,True
Jovanovski,False,False,True
Joyce,False,False,True
Joyner,False,False,True
Juan,False,False,True
Juárez,False,False,True
Judd,False,False,True
Judson,False,False,True
Jughashvili,False,False,True
Jugovac,False,False,True
Juhász,False,False,True
Jukić,False,False,True
Julien,False,False,True
Jundt,False,False,True
Jung,False,False,True
Junge,False,False,True
Jurado,False,False,True
Jurić,False,False,True
Juriša,False,False,True
Jurković,False,False,True
Jusić,False,False,True
Kaczka,False,False,True
Kaczmarek,False,False,True
Kádár,False,False,True
Kader,False,False,True
Kadlec,False,False,True
Kadlecová,False,False,True
Kadyrov,False,False,True
Kadyrova,False,False,True
Kadyrow,False,False,True
Kadyrowa,False,False,True
Kafka,False,False,True
Kafková,False,False,True
Kahler,False,False,True
Kaiser,False,False,True
Kalb,False,False,True
Kalbfleisch,False,False,True
Kallio,False,False,True
Kalmár,False,False,True
Kalniņa,False,False,True
Kalniņš,False,False,True
Kaloyanchev,False,False,True
Kaloyancheva,False,False,True
Kaloyanov,False,False,True
Kaloyanova,False,False,True
Kałuża,False,False,True
Kaluža,False,False,True
Kalužová,False,False,True
Kamal,False,False,True
Kamau,False,False,True
Kamińska,False,False,True
Kamiński,False,False,True
Kamiya,False,False,True
Kanda,False,False,True
Kane,False,False,True
Kaneko,False,False,True
Kanemaru,False,False,True
Kang,False,False,True
Kanzaki,False,False,True
Kapanadze,False,False,True
Kappel,False,False,True
Karagianni,False,False,True
Karagiannis,False,False,True
Karamazov,False,False,True
Kardos,False,False,True
Karga,False,False,True
Karim,False,False,True
Karimi,False,False,True
Kərimov,False,False,True
Karimov,False,False,True
Kərimova,False,False,True
Karimova,False,False,True
Kariuki,False,False,True
Karjalainen,False,False,True
Kārkliņa,False,False,True
Kārkliņš,False,False,True
Karl,False,False,True
Karlsen,False,False,True
Karlsson,False,False,True
Kárpáthy,False,False,True
Kárpáti,False,False,True
Kárpáty,False,False,True
Karppinen,False,False,True
Karstensen,False,False,True
Kartal,False,False,True
Karu,False,False,True
Kasabian,False,False,True
Kask,False,False,True
Kašpar,False,False,True
Kaspar,False,False,True
Kašparová,False,False,True
Kaspersen,False,False,True
Kasprzak,False,False,True
Kästner,False,False,True
Kasun,False,False,True
Katırcı,False,False,True
Kato,False,False,True
Kató,False,False,True
Katō,False,False,True
Katona,False,False,True
Katou,False,False,True
Katsaros,False,False,True
Katsarou,False,False,True
Katz,False,False,True
Kaube,False,False,True
Käufer,False,False,True
Kaufer,False,False,True
Kauffmann,False,False,True
Kaufman,False,False,True
Kaufmann,False,False,True
Kaur,False,False,True
Kavalchuk,False,False,True
Kavaliauskaitė,False,False,True
Kavaliauskas,False,False,True
Kavaliauskienė,False,False,True
Kavalioŭ,False,False,True
Kavaliova,False,False,True
Kavalyova,False,False,True
Kavalyow,False,False,True
Kavanagh,False,False,True
Kavanah,False,False,True
Kavanaugh,False,False,True
Kawa,False,False,True
Kawaguchi,False,False,True
Kawakami,False,False,True
Kawasaki,False,False,True
Kay,False,False,True
Kaya,False,False,True
Kayode,False,False,True
Kazama,False,False,True
Kazem,False,False,True
Kazemi,False,False,True
Kazlauskaitė,False,False,True
Kazlauskas,False,False,True
Kazlauskienė,False,False,True
Kazloŭ,False,False,True
Kazlova,False,False,True
Kazlow,False,False,True
Kean,False,False,True
Keane,False,False,True
Kearney,False,False,True
Keaton,False,False,True
Kecskeméti,False,False,True
Kedves,False,False,True
Kędzierska,False,False,True
Kędzierski,False,False,True
Keefe,False,False,True
Keegan,False,False,True
Keeley,False,False,True
Keely,False,False,True
Keen,False,False,True
Keighley,False,False,True
Keil,False,False,True
Keir,False,False,True
Keith,False,False,True
Kelemen,False,False,True
Keller,False,False,True
Kelley,False,False,True
Kellogg,False,False,True
Kelly,False,False,True
Kelsey,False,False,True
Kemény,False,False,True
Kemp,False,False,True
Kempf,False,False,True
Kendal,False,False,True
Kendall,False,False,True
Kendrick,False,False,True
Kennard,False,False,True
Kennedy,False,False,True
Kenyatta,False,False,True
Keo,False,False,True
Kerekes,False,False,True
Kerimow,False,False,True
Kerimowa,False,False,True
Kermit,False,False,True
Kermode,False,False,True
Kerner,False,False,True
Kerper,False,False,True
Kerr,False,False,True
Kerry,False,False,True
Kersey,False,False,True
Kertész,False,False,True
Kevorkian,False,False,True
Key,False,False,True
Keyes,False,False,True
Keys,False,False,True
Khachaturian,False,False,True
Khachaturyan,False,False,True
Khaled,False,False,True
Khalid,False,False,True
Khalil,False,False,True
Khan,False,False,True
Khatib,False,False,True
Kidd,False,False,True
Kiefer,False,False,True
Kijek,False,False,True
Kikkert,False,False,True
Kilduff,False,False,True
Killam,False,False,True
Killough,False,False,True
Kilpatrick,False,False,True
Kim,False,False,True
Kimball,False,False,True
Kimberley,False,False,True
Kimberly,False,False,True
Kimura,False,False,True
King,False,False,True
Kingsley,False,False,True
Kingston,False,False,True
Kinley,False,False,True
Kinnaird,False,False,True
Kinnunen,False,False,True
Kinsey,False,False,True
Kinsley,False,False,True
Kipling,False,False,True
Király,False,False,True
Kirby,False,False,True
Kirch,False,False,True
Kirchner,False,False,True
Kirk,False,False,True
Kis,False,False,True
Kishimoto,False,False,True
Kiss,False,False,True
Kistler,False,False,True
Kistner,False,False,True
Kita,False,False,True
Kitagawa,False,False,True
Kitchen,False,False,True
Kitchens,False,False,True
Kjær,False,False,True
Kjeldsen,False,False,True
Kjellsson,False,False,True
Klaasen,False,False,True
Kladivo,False,False,True
Kladivová,False,False,True
Klassen,False,False,True
Klasson,False,False,True
Klausen,False,False,True
Kleid,False,False,True
Klein,False,False,True
Klement,False,False,True
Klementová,False,False,True
Klerk,False,False,True
Klerken,False,False,True
Klerks,False,False,True
Klerkse,False,False,True
Klerkx,False,False,True
Klerx,False,False,True
Klíma,False,False,True
Klimek,False,False,True
Klimková,False,False,True
Klímová,False,False,True
Kloet,False,False,True
Kloeten,False,False,True
Klossner,False,False,True
Klymenko,False,False,True
Knaggs,False,False,True
Knef,False,False,True
Kneib,False,False,True
Kneller,False,False,True
Knepp,False,False,True
Knežević,False,False,True
Knight,False,False,True
Knochenmus,False,False,True
Knopf,False,False,True
Knopp,False,False,True
Knowles,False,False,True
Knox,False,False,True
Knudsen,False,False,True
Knutsen,False,False,True
Knutson,False,False,True
Knutsson,False,False,True
Ko,False,False,True
Kobayashi,False,False,True
Kóbor,False,False,True
Koç,False,False,True
Koch,False,False,True
Kock,False,False,True
Kocsis,False,False,True
Koeman,False,False,True
Koemans,False,False,True
Koenig,False,False,True
Koenigsmann,False,False,True
Köhl,False,False,True
Kohl,False,False,True
Köhler,False,False,True
Kohler,False,False,True
Kohout,False,False,True
Kohoutová,False,False,True
Kohut,False,False,True
Koivisto,False,False,True
Koizumi,False,False,True
Kok,False,False,True
Kokkinos,False,False,True
Kokkinou,False,False,True
Kokkonen,False,False,True
Kokot,False,False,True
Kolář,False,False,True
Kolar,False,False,True
Kolarić,False,False,True
Kolářová,False,False,True
Kolbe,False,False,True
Kolen,False,False,True
Kolijn,False,False,True
Kollár,False,False,True
Kollárová,False,False,True
Kollen,False,False,True
Konečná,False,False,True
Konečný,False,False,True
König,False,False,True
Königsmann,False,False,True
Koning,False,False,True
Konishi,False,False,True
Konstantinidi,False,False,True
Konstantinidis,False,False,True
Konstantinidou,False,False,True
Konstantinou,False,False,True
Konstantinov,False,False,True
Konstantinova,False,False,True
Kontos,False,False,True
Kontou,False,False,True
Kool,False,False,True
Koole,False,False,True
Koolen,False,False,True
Kools,False,False,True
Koopman,False,False,True
Kopecká,False,False,True
Kopecký,False,False,True
Kopitar,False,False,True
Kopp,False,False,True
Koppel,False,False,True
Korhonen,False,False,True
Korošec,False,False,True
Korrapati,False,False,True
Kos,False,False,True
Košar,False,False,True
Koskinen,False,False,True
Kosmatka,False,False,True
